id,name,team_id,email,tempo_de_assinatura,historico_de_presenca_nos_jogos,historico_de_socio,numero_de_desistencias_no_periodo,historico_de_preco_nos_planos,tipo_de_plano,quantos_membros,planos_com_ingresso_incluso,estado_civil,risco_de_churn,feedback_sobre_servicos,frequencia_de_compra_de_produtos,created_at,updated_at
4607,Pres. Marcia Grant,1,joycelyn@zboncak-walker.example,62,44,32,3,62,familiar,2,t,solteiro,,7,16,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4608,Augustus Donnelly,1,hyacinth_fisher@krajcik-fay.example,73,17,12,1,442,familiar,4,f,casado,,6,6,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4609,Normand Hamill,1,lashawna@hammes.example,75,4,21,2,402,familiar,5,t,solteiro,,1,7,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4610,Fr. Kyle Corwin,1,karima@witting.test,4,43,26,8,262,familiar,6,f,divorciado,,9,15,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4611,Jed Hyatt,1,neely@wisozk-hickle.example,24,58,15,3,217,individual,1,f,solteiro,,4,3,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4612,Edmond Rodriguez,1,dante@jones.test,54,56,19,2,457,familiar,5,f,casado,,10,2,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4613,Eboni Harvey,1,rupert_bednar@cummings-ruecker.test,40,37,31,9,466,familiar,4,t,casado,,7,7,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4614,Twyla Gibson DO,1,frank@ryan-hilll.example,77,30,31,6,246,individual,1,t,solteiro,,2,8,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4615,Kristopher Stroman,1,theron@daniel.example,55,22,9,4,437,familiar,6,t,divorciado,,10,8,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4616,Arthur Klein,1,maire.fay@kerluke.example,55,17,26,7,392,familiar,5,t,solteiro,,7,0,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4617,Bettie Schaefer,1,scottie@wiegand.test,10,74,35,8,319,familiar,4,t,solteiro,,1,4,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4618,Msgr. Alethea Rippin,1,lakeesha_treutel@kirlin.example,15,37,27,9,245,individual,3,t,solteiro,,4,3,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4619,Selene Boehm,1,stan.bailey@donnelly.example,15,4,15,6,237,individual,3,f,solteiro,,0,3,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4620,Wilton Carroll,1,malik.king@balistreri.test,10,3,31,5,445,familiar,3,t,solteiro,,9,8,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4621,Velma Cruickshank,1,lakesha.ritchie@sanford.example,33,58,35,5,2,individual,3,f,divorciado,,5,7,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4622,Tennie Kshlerin,1,randal@kovacek-thompson.example,56,49,16,8,315,familiar,7,t,casado,,7,1,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4623,Tarah Mertz,1,fairy.keeling@skiles.example,64,12,37,9,274,familiar,1,t,casado,,0,6,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4624,Cornelius Stamm I,1,norman@tremblay.example,30,40,0,5,193,familiar,7,t,casado,,1,1,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4625,Kirstin Muller DO,1,jake_kemmer@walter.example,19,52,35,1,50,individual,6,f,divorciado,,5,1,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4626,Genesis Mosciski II,1,isaiah_hartmann@morar.example,19,25,24,2,340,familiar,2,f,casado,,4,1,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4627,Max Fritsch,1,ingrid@konopelski.test,65,11,1,4,108,familiar,1,f,solteiro,,10,13,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4628,Weldon Deckow,1,kenny@bernhard-farrell.example,73,24,21,8,495,individual,7,f,casado,,1,8,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4629,Faye Ernser,1,weston.dach@schamberger.example,55,27,31,4,371,familiar,5,t,solteiro,,3,7,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4630,Lynwood O'Conner,1,lilia.erdman@tromp-wiegand.test,13,39,30,2,239,familiar,6,f,casado,,7,15,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4631,Max Stanton,1,terina_prosacco@wuckert.test,67,69,2,2,368,individual,3,t,solteiro,,0,0,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4632,Elfriede Reichert DDS,1,shaquana@tromp.example,18,66,1,8,140,familiar,3,f,divorciado,,1,9,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4633,Gerardo Fisher Ret.,1,jesus.greenfelder@russel-powlowski.example,22,55,31,9,102,familiar,2,t,casado,,10,3,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4634,Shellie Kovacek,1,robert@botsford.test,56,63,8,3,215,individual,2,f,divorciado,,5,0,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4635,Wesley Shields,1,marshall.watsica@bernhard.example,40,30,15,2,377,individual,7,t,solteiro,,4,6,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4636,Wally Kub,1,iris@feest.test,81,25,15,2,360,individual,4,t,divorciado,,5,6,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4637,Petra Brakus,1,billy@reinger.test,1,28,26,7,27,individual,5,t,solteiro,,6,7,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4638,Rep. Marlys Schowalter,1,gabriel@lowe.example,53,4,3,5,72,individual,6,f,casado,,10,1,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4639,Ms. Suzanna Olson,1,fernando_legros@daugherty.example,65,69,19,4,174,familiar,1,t,solteiro,,3,8,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4640,Jamika Ferry,1,jerry.vonrueden@bode-schulist.example,20,19,15,4,460,familiar,6,f,divorciado,,9,3,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4641,Viva Gerhold,1,sal_kihn@reichel-halvorson.test,22,56,29,5,3,individual,2,f,solteiro,,2,5,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4642,Kristin Becker,1,damien@lubowitz.test,59,43,13,9,218,individual,6,t,casado,,1,9,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4643,Neal Gutkowski,1,lynnette_cummings@cartwright.test,25,62,7,7,383,individual,2,f,solteiro,,7,14,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4644,Sen. Ismael McGlynn,1,thao.krajcik@walker.test,66,2,14,2,60,individual,4,f,divorciado,,9,1,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4645,Diego Ortiz,1,lucien@reichert.test,50,26,10,5,104,familiar,2,t,divorciado,,1,9,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4646,Jonnie Dicki,1,drema@swaniawski-watsica.test,39,66,13,7,30,individual,4,f,solteiro,,9,6,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4647,Tristan Kirlin,1,jeffry@thompson-wyman.example,72,36,6,2,439,individual,7,f,divorciado,,9,4,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4648,Emilia Littel,1,maren@kautzer-price.example,21,68,28,1,425,familiar,7,t,casado,,6,2,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4649,Temple Grimes,1,odis_wilkinson@marks.test,3,2,17,6,203,familiar,7,f,divorciado,,0,17,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4650,Lilliana Koelpin,1,cynthia_steuber@brekke.test,39,66,36,9,301,individual,3,f,casado,,9,0,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4651,Latia Mertz V,1,hershel_williamson@weber.example,12,53,37,2,323,familiar,2,t,solteiro,,7,15,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4652,Byron Buckridge,1,elena@auer.example,82,31,26,6,55,individual,4,f,casado,,1,1,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4653,Ignacio Rau,1,neal_mraz@berge-corkery.test,83,21,7,2,93,familiar,5,t,casado,,5,6,2024-02-17 00:32:55 UTC,2024-02-17 00:32:55 UTC
4654,Delores Auer,1,hunter@littel.test,86,2,31,7,429,individual,2,t,solteiro,,6,19,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4655,Maybelle Crooks Esq.,1,santiago@legros.test,25,39,37,4,200,familiar,7,t,casado,,5,2,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4656,Laurene Bode,1,francine_ledner@kris.test,66,11,23,2,79,familiar,7,t,solteiro,,8,6,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4657,Marlin Bednar,1,lynwood.brakus@cormier.example,75,35,1,6,462,familiar,6,f,casado,,2,4,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4658,Amb. Marcell Haag,1,rima@bogisich.example,20,4,27,8,452,individual,7,f,divorciado,,4,8,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4659,Felipe Braun,1,delphine@moen.test,51,64,8,2,136,individual,2,t,solteiro,,4,7,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4660,Barbie Jaskolski,1,darius@gibson.example,49,38,31,5,98,familiar,6,f,divorciado,,1,4,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4661,Lachelle Feil,1,felix.balistreri@doyle-halvorson.example,16,20,36,2,49,familiar,6,f,casado,,10,9,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4662,Dr. Cornell Johns,1,valerie@hegmann-hammes.test,50,30,0,5,416,familiar,1,t,divorciado,,8,7,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4663,Sadie Ullrich,1,gabriela@hyatt.example,49,27,18,0,465,familiar,1,t,casado,,7,3,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4664,Gabriela Herman Esq.,1,paris.mante@kessler.test,81,74,5,6,397,familiar,1,t,divorciado,,0,2,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4665,Zaida Kreiger,1,lindsey@walsh-dietrich.test,12,53,28,5,186,familiar,6,f,casado,,7,5,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4666,Amb. Derek O'Reilly,1,jim.mills@buckridge.example,3,30,2,1,367,individual,1,f,casado,,0,10,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4667,Rev. Sherman Ledner,1,errol@considine.example,34,48,28,1,344,familiar,2,f,solteiro,,1,4,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4668,Ayesha D'Amore,1,pamelia.erdman@jenkins-bashirian.test,81,46,12,8,452,individual,6,f,casado,,8,0,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4669,Cary Lakin,1,matthew@damore.test,87,29,30,9,95,familiar,5,f,casado,,3,3,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4670,Jarrett Bartell,1,danny@walker.example,24,18,29,2,66,familiar,3,t,divorciado,,9,0,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4671,Darcie Rippin,1,hong@considine-hammes.test,60,30,12,9,32,individual,4,f,casado,,3,3,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4672,Gayla Erdman,1,kimbery@schroeder.test,46,56,26,2,363,familiar,7,f,solteiro,,1,7,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4673,Cherrie Nicolas,1,marylou.morar@ziemann.test,78,63,19,5,336,individual,2,f,divorciado,,4,8,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4674,Clair Pacocha,1,jaime@bernhard-lesch.example,12,71,26,9,258,individual,5,t,casado,,8,9,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4675,Msgr. Lanita Macejkovic,1,arden_yost@ruecker.example,55,53,20,8,116,familiar,3,t,solteiro,,3,0,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4676,Luise Crooks,1,asa@bartoletti-hartmann.test,78,61,18,4,218,individual,6,t,casado,,2,7,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4677,Rev. Keren Bradtke,1,novella_osinski@glover.example,66,54,13,7,156,familiar,2,f,solteiro,,0,0,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4678,Rod Pfannerstill,1,solomon_emmerich@nicolas.test,21,64,36,5,8,familiar,6,t,divorciado,,7,5,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4679,Miss Grant Schinner,1,normand.murray@wintheiser.test,39,24,35,9,12,individual,5,t,casado,,9,9,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4680,Tracey Franecki,1,cyndi@carroll.test,66,56,22,0,33,individual,4,f,divorciado,,5,9,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4681,Cristie Prosacco,1,nu@johnson.test,42,16,34,8,120,familiar,1,f,casado,,6,4,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4682,Glenda McClure,1,derrick@gorczany.example,35,8,4,9,261,individual,6,t,solteiro,,7,3,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4683,Amb. Floyd Yundt,1,carylon.bernhard@lehner.example,51,72,10,4,430,individual,2,f,divorciado,,9,13,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4684,Gabriele Heaney,1,wyatt@hackett.test,67,33,37,3,188,familiar,7,t,solteiro,,7,10,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4685,Evan Klein,1,noel.jaskolski@runolfsdottir-schmitt.example,26,65,7,4,459,individual,6,t,solteiro,,0,1,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4686,Kellee Bogan,1,jae.frami@metz-walker.example,11,28,29,9,401,familiar,6,f,solteiro,,0,4,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4687,Clemente Runte,1,mitzi@waters.test,5,67,17,5,261,familiar,5,f,solteiro,,1,3,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4688,Forrest Klein,1,mariam@greenfelder-mueller.example,23,51,6,8,309,familiar,7,f,divorciado,,8,5,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4689,Margaret Smitham,1,leandro.kris@will-shanahan.example,68,26,6,7,339,familiar,6,f,solteiro,,4,9,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4690,The Hon. Frederica Hahn,1,arlene.russel@rolfson-jacobs.test,23,13,33,8,84,individual,1,t,divorciado,,7,3,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4691,Jeanne Heidenreich,1,bruna@turcotte.test,53,26,27,9,346,familiar,7,t,solteiro,,1,0,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4692,Harlan Breitenberg,1,lucius@hammes.test,30,59,3,0,251,familiar,6,t,divorciado,,7,9,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4693,Tammera Rippin,1,nolan_feeney@sanford-hoeger.test,48,23,7,0,460,familiar,2,t,casado,,3,5,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4694,Phylicia Kuphal,1,franklin@quitzon.test,31,57,36,5,191,familiar,6,t,solteiro,,3,4,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4695,Sherrie Stehr,1,keenan@ernser-herman.example,14,52,33,8,31,individual,5,t,casado,,1,0,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4696,Mrs. Carmina Carter,1,chaya.gusikowski@corkery.example,67,51,22,3,257,individual,7,t,solteiro,,0,12,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4697,Fr. Sharan Brakus,1,katelyn_hartmann@schultz-medhurst.test,9,61,5,6,346,individual,3,t,solteiro,,2,8,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4698,Toya Monahan,1,bianca_sawayn@deckow-mckenzie.example,82,7,6,8,131,familiar,7,f,casado,,0,20,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4699,Giuseppina Hammes,1,kenny.west@gorczany.example,67,18,3,7,34,familiar,7,f,divorciado,,1,3,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4700,Bernetta Lynch,1,lanny.bednar@kris.test,23,33,1,8,487,individual,1,t,solteiro,,4,1,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4701,Beau Ullrich,1,jena@rolfson-stamm.example,47,25,30,1,497,familiar,4,t,solteiro,,0,4,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4702,Maryjo Tremblay,1,carmelo.abbott@keeling.example,7,72,26,5,194,familiar,5,t,solteiro,,10,5,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4703,Jacinto Haley,1,dorine@mann.example,58,12,31,9,305,individual,5,f,divorciado,,6,1,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4704,Luciano Jenkins I,1,georgianne@gutkowski.example,9,57,0,9,432,familiar,1,t,solteiro,,3,6,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4705,Jamey Parker JD,1,ervin@muller.test,18,45,8,4,244,familiar,6,t,divorciado,,0,2,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4706,Joeann Jerde,1,don@metz.test,16,36,19,9,470,familiar,6,f,casado,,3,7,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4707,Rev. Billie Thompson,1,ouida.rice@bogisich.test,64,68,1,1,295,individual,5,t,solteiro,,2,9,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4708,Sen. Sonny Leannon,1,roosevelt@vandervort-fisher.test,18,74,29,4,250,familiar,6,t,solteiro,,7,2,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4709,Tyson McLaughlin,1,sherwood@wuckert.test,17,34,12,8,75,familiar,4,f,solteiro,,9,9,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4710,Gregory Leffler,1,roseline_boehm@keebler.example,80,1,21,6,199,individual,5,t,divorciado,,8,9,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4711,Heriberto Goyette,1,dannie@hermann-boyer.test,39,63,15,8,367,familiar,3,f,divorciado,,5,7,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4712,Delisa Corkery,1,shon_quitzon@cronin.test,50,21,3,3,305,familiar,5,t,solteiro,,1,8,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4713,Mauro Hickle,1,otilia@armstrong.test,30,24,28,4,27,individual,2,f,divorciado,,8,8,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4714,Blaine Stiedemann,1,roosevelt.kuhlman@langworth.test,41,50,11,0,149,individual,3,t,divorciado,,7,7,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4715,Orval Paucek,1,nickole@morar-krajcik.test,39,11,19,5,490,individual,4,f,casado,,9,2,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4716,Ms. Courtney Gutkowski,1,roman@tromp-nikolaus.example,29,63,2,9,107,individual,2,t,casado,,6,4,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4717,Larraine Ullrich,1,shelton@steuber-welch.example,13,58,29,8,341,individual,3,f,casado,,1,0,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4718,Sen. Marcel Legros,1,ward.emard@erdman.test,14,37,5,3,391,familiar,7,t,divorciado,,2,2,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4719,Bronwyn Goyette,1,laverne@leannon.example,8,64,9,2,324,individual,5,f,solteiro,,9,0,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4720,Annamaria Wolf,1,lela_fritsch@collins-bailey.example,87,52,13,4,487,individual,6,t,casado,,3,7,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4721,Gricelda Sawayn,1,joesph_franecki@zemlak.test,32,33,17,7,42,individual,2,f,solteiro,,8,9,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4722,Jerrod Parker,1,tammy.dietrich@jacobson.test,63,52,20,4,457,familiar,7,t,divorciado,,8,20,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4723,Pres. Fe O'Hara,1,taylor.ebert@steuber.example,42,50,7,5,356,familiar,6,t,divorciado,,6,2,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4724,Alvin Larson,1,deirdre@labadie-reynolds.test,80,50,25,3,193,familiar,4,f,divorciado,,7,3,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4725,Damien Bernhard,1,humberto@treutel.example,25,16,13,6,389,individual,2,t,divorciado,,5,19,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4726,Erick Legros,1,estell.connelly@borer.test,71,60,36,6,32,individual,6,t,divorciado,,0,0,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4727,Leana Doyle,1,long.gerlach@hodkiewicz-turner.example,14,48,16,2,387,individual,3,t,solteiro,,10,7,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4728,Denyse Huels,1,yasmine.hilpert@cruickshank.example,66,52,1,8,114,individual,7,t,divorciado,,9,9,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4729,Carolyn Borer,1,cliff@ward.test,77,15,5,0,224,familiar,7,t,divorciado,,6,4,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4730,Marleen Hettinger,1,vena.monahan@crooks.test,69,17,32,5,408,individual,6,t,casado,,1,6,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4731,Laureen Gleichner,1,kendall_labadie@denesik.example,84,45,31,0,367,familiar,4,f,divorciado,,9,5,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4732,Brianne Orn Ret.,1,lady@larkin.example,30,33,2,5,106,familiar,3,f,divorciado,,5,4,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4733,Valerie Keebler,1,damien.ondricka@ondricka.test,79,72,37,6,217,familiar,2,t,casado,,5,5,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4734,Dr. Jamey Murphy,1,cordelia.abbott@bernhard.example,55,67,37,6,443,familiar,4,f,casado,,6,2,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4735,Forrest Kovacek,1,brandi.stark@strosin-corkery.test,58,68,35,0,372,individual,7,f,solteiro,,8,2,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4736,Sandy Reichert,1,glenn.osinski@dicki.example,64,35,7,1,327,familiar,6,f,solteiro,,2,11,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4737,Jinny Ruecker,1,rashida@mosciski.example,40,70,5,0,241,familiar,5,t,solteiro,,7,0,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4738,Derrick Rowe,1,santiago.satterfield@stracke.example,24,63,5,5,279,familiar,2,t,divorciado,,5,4,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4739,Prof. Herbert Hayes,1,anisha_heidenreich@yost-nitzsche.test,65,49,24,0,385,familiar,3,t,casado,,8,9,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4740,Gov. Lyndon Medhurst,1,wilton@swift.example,61,18,7,4,131,individual,5,t,divorciado,,2,9,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4741,Richie Miller,1,lavona.reichel@haag-wintheiser.example,59,47,32,4,226,familiar,4,f,casado,,8,1,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4742,Stephan Lynch III,1,norberto.miller@emard.test,19,39,31,4,488,familiar,2,f,solteiro,,8,7,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4743,Nathaniel Heathcote LLD,1,warren_ebert@schmidt.example,67,10,1,9,475,individual,6,t,divorciado,,9,6,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4744,Basil Leffler DO,1,young_schinner@reichert-ruecker.test,6,49,7,2,461,familiar,6,f,divorciado,,10,6,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4745,Louella Abshire MD,1,hettie@schamberger-bergnaum.example,12,5,19,6,240,individual,7,t,casado,,4,5,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4746,Eldon Rogahn,1,odessa@mueller.example,44,31,37,5,231,familiar,3,f,solteiro,,7,4,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4747,Sen. Sonny McCullough,1,andria@beier.test,1,56,7,0,498,individual,7,f,casado,,6,5,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4748,Reynalda Barrows,1,deetta@green.test,64,21,24,3,187,individual,6,t,divorciado,,5,4,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4749,Arnulfo Rippin,1,kena.bosco@waelchi.example,55,37,34,4,313,familiar,4,f,solteiro,,8,6,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4750,Prof. Norbert Balistreri,1,roosevelt@marvin-dicki.example,53,20,12,6,349,familiar,2,f,solteiro,,3,4,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4751,Pres. Karisa Morissette,1,tamika@reynolds.example,64,66,22,1,45,individual,5,t,casado,,3,3,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4752,The Hon. Arlena McClure,1,penny_murphy@rowe-greenholt.example,83,23,37,8,140,individual,5,t,solteiro,,3,5,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4753,Joan Dach,1,norberto.spinka@runte.test,58,63,14,4,78,familiar,5,f,casado,,1,13,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4754,Margarito Kuvalis,1,jimmie_turner@ruecker-zulauf.example,58,9,17,2,102,familiar,7,f,casado,,4,7,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4755,Tabatha Borer,1,jessie@corwin.test,41,48,26,9,41,familiar,7,f,solteiro,,2,5,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4756,Elvis Stark,1,isiah@little.example,78,56,34,9,31,individual,1,f,divorciado,,10,6,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4757,Johnette Balistreri JD,1,juan.armstrong@heller-dickinson.test,10,19,13,4,227,individual,7,t,divorciado,,1,16,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4758,Narcisa Jakubowski,1,marshall@hahn.test,3,59,4,5,36,familiar,1,t,solteiro,,4,8,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4759,Rosendo Dicki,1,janay@quigley.example,84,16,9,2,146,individual,3,f,divorciado,,5,6,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
4760,Stephan Hintz,1,santo@hoeger-luettgen.test,86,70,35,1,117,familiar,2,f,casado,,6,3,2024-02-17 00:32:56 UTC,2024-02-17 00:32:56 UTC
