id,name,team_id,email,tempo_de_assinatura,historico_de_presenca_nos_jogos,historico_de_socio,numero_de_desistencias_no_periodo,historico_de_preco_nos_planos,tipo_de_plano,quantos_membros,planos_com_ingresso_incluso,estado_civil,risco_de_churn,feedback_sobre_servicos,frequencia_de_compra_de_produtos,created_at,updated_at
4714,Celsa Champlin,1,terresa@wehner-marvin.example,87,52,13,4,487,individual,6,t,casado,baixo,3,7,2024-02-16 20:59:43 UTC,2024-02-16 20:59:43 UTC
4715,Vincenzo Predovic,1,roxy@glover.example,32,33,17,7,42,individual,2,f,solteiro,médio,8,9,2024-02-16 20:59:43 UTC,2024-02-16 20:59:43 UTC
4716,Sanjuanita Thompson,1,marge.schiller@hand-oconnell.example,63,52,20,4,457,familiar,7,t,divorciado,médio,8,20,2024-02-16 20:59:43 UTC,2024-02-16 20:59:43 UTC
4717,Prof. Lory Kshlerin,1,lekisha@rohan.test,42,50,7,5,356,familiar,6,t,divorciado,alto,6,2,2024-02-16 20:59:43 UTC,2024-02-16 20:59:43 UTC
4718,Lavern Gutmann,1,brady.lueilwitz@vandervort.example,80,50,25,3,193,familiar,4,f,divorciado,alto,7,3,2024-02-16 20:59:43 UTC,2024-02-16 20:59:43 UTC
4719,Marg Reichel,1,quinton_skiles@lakin.example,25,16,13,6,389,individual,2,t,divorciado,baixo,5,19,2024-02-16 20:59:43 UTC,2024-02-16 20:59:43 UTC
4720,Randolph Smith Ret.,1,frederick@kerluke.example,71,60,36,6,32,individual,6,t,divorciado,alto,0,0,2024-02-16 20:59:43 UTC,2024-02-16 20:59:43 UTC
4721,Prof. Nella Cole,1,sudie_bernhard@daniel.example,14,48,16,2,387,individual,3,t,solteiro,médio,10,7,2024-02-16 20:59:43 UTC,2024-02-16 20:59:43 UTC
4722,Ervin Waelchi,1,ellena_barrows@conroy.example,66,52,1,8,114,individual,7,t,divorciado,médio,9,9,2024-02-16 20:59:43 UTC,2024-02-16 20:59:43 UTC
4723,Dorothy Mohr DO,1,george@greenholt-aufderhar.test,77,15,5,0,224,familiar,7,t,divorciado,alto,6,4,2024-02-16 20:59:43 UTC,2024-02-16 20:59:43 UTC
4724,Jamel Casper,1,palma_parker@flatley.test,69,17,32,5,408,individual,6,t,casado,alto,1,6,2024-02-16 20:59:43 UTC,2024-02-16 20:59:43 UTC
4725,Korey Hamill,1,etsuko@mante-kreiger.test,84,45,31,0,367,familiar,4,f,divorciado,baixo,9,5,2024-02-16 20:59:43 UTC,2024-02-16 20:59:43 UTC
4726,Gonzalo Rolfson,1,mary@hilpert.test,30,33,2,5,106,familiar,3,f,divorciado,médio,5,4,2024-02-16 20:59:43 UTC,2024-02-16 20:59:43 UTC
4727,Reyes Medhurst,1,synthia@leffler-davis.example,79,72,37,6,217,familiar,2,t,casado,baixo,5,5,2024-02-16 20:59:43 UTC,2024-02-16 20:59:43 UTC
4728,Larraine Harber,1,denisse.lind@harvey.test,55,67,37,6,443,familiar,4,f,casado,médio,6,2,2024-02-16 20:59:43 UTC,2024-02-16 20:59:43 UTC
4729,Suzette Raynor,1,luna@cruickshank-predovic.test,58,68,35,0,372,individual,7,f,solteiro,alto,8,2,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4730,Isadora Leannon,1,dannie_goodwin@rolfson.example,64,35,7,1,327,familiar,6,f,solteiro,médio,2,11,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4731,Michal Lehner,1,ethyl_osinski@christiansen.test,40,70,5,0,241,familiar,5,t,solteiro,médio,7,0,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4732,Miss Basil Christiansen,1,maxie@okon.example,24,63,5,5,279,familiar,2,t,divorciado,alto,5,4,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4733,Ena Stokes,1,jon@doyle.example,65,49,24,0,385,familiar,3,t,casado,alto,8,9,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4734,Tammy Berge,1,willard@schimmel-donnelly.test,61,18,7,4,131,individual,5,t,divorciado,baixo,2,9,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4735,Kent Witting I,1,jackson_keebler@wolff.test,59,47,32,4,226,familiar,4,f,casado,alto,8,1,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4736,Amb. Son Jones,1,johnsie.jones@ebert-jaskolski.test,19,39,31,4,488,familiar,2,f,solteiro,alto,8,7,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4737,Jeane Braun,1,toby@johnson-harris.test,67,10,1,9,475,individual,6,t,divorciado,médio,9,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4738,Pres. Keiko Corkery,1,noah.hilpert@pfannerstill.test,6,49,7,2,461,familiar,6,f,divorciado,médio,10,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4739,Tamisha Hudson VM,1,emelina_howell@prosacco-morar.example,12,5,19,6,240,individual,7,t,casado,alto,4,5,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4740,Ta Shields,1,carmen@corkery.example,44,31,37,5,231,familiar,3,f,solteiro,baixo,7,4,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4741,Sherry Lindgren,1,nora_brakus@windler-pfannerstill.example,1,56,7,0,498,individual,7,f,casado,médio,6,5,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4742,Miss Liz Olson,1,ronny@gislason-bayer.test,64,21,24,3,187,individual,6,t,divorciado,médio,5,4,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4743,Tayna Hickle,1,raymond_stanton@hessel.example,55,37,34,4,313,familiar,4,f,solteiro,alto,8,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4744,Beulah Koch,1,mel@gibson.example,53,20,12,6,349,familiar,2,f,solteiro,baixo,3,4,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4745,Arturo Nienow,1,maxima@lueilwitz-dicki.test,64,66,22,1,45,individual,5,t,casado,médio,3,3,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4746,Jane Robel Esq.,1,lucien_breitenberg@mitchell.test,83,23,37,8,140,individual,5,t,solteiro,médio,3,5,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4747,Sebastian Gleichner,1,stephen@ebert-schamberger.example,58,63,14,4,78,familiar,5,f,casado,baixo,1,13,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4748,Walton Kshlerin CPA,1,cindi.jast@hamill.test,58,9,17,2,102,familiar,7,f,casado,baixo,4,7,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4749,Pres. Nobuko Swaniawski,1,katheleen_quigley@abbott.test,41,48,26,9,41,familiar,7,f,solteiro,alto,2,5,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4750,Gertha Kub VM,1,tashina@thiel-bernhard.test,78,56,34,9,31,individual,1,f,divorciado,baixo,10,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4751,Shaunna Hintz,1,jacqueline_bogisich@lubowitz-cremin.test,10,19,13,4,227,individual,7,t,divorciado,baixo,1,16,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4752,Mrs. Eartha Cremin,1,shaquita@conroy.test,3,59,4,5,36,familiar,1,t,solteiro,baixo,4,8,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4753,Rory Waelchi DC,1,joey@weissnat.test,84,16,9,2,146,individual,3,f,divorciado,médio,5,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4754,Williams Sipes JD,1,kenneth@bauch.test,86,70,35,1,117,familiar,2,f,casado,baixo,6,3,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4755,Eugenio Mayer I,1,adaline@dibbert.test,47,54,13,6,498,familiar,4,f,casado,alto,1,0,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4756,Keneth Hackett,1,thu@collins-stiedemann.test,39,40,31,3,145,familiar,2,f,casado,baixo,8,5,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4757,Mabelle Jones,1,vito_cassin@hegmann.example,84,27,35,2,450,familiar,4,t,casado,alto,5,1,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4758,Isidra Macejkovic,1,glennis@schuster.test,59,42,37,3,355,familiar,7,t,solteiro,baixo,7,5,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4759,Dionne Bins,1,maren.schneider@gislason.test,24,11,12,7,473,familiar,2,f,divorciado,médio,0,2,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4760,Mrs. Tyron Lesch,1,raphael@mccullough.test,74,5,17,7,181,familiar,7,f,divorciado,alto,8,5,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4761,Jordon Schneider,1,cassey_leuschke@kerluke.test,20,35,28,8,379,individual,4,f,casado,baixo,0,9,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4762,Marco Daniel,1,gertrudis.gerlach@heathcote-feeney.example,73,28,17,0,331,familiar,1,t,divorciado,alto,4,1,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4763,Johnathon Frami,1,carmela@damore.example,28,70,3,3,366,familiar,4,t,solteiro,médio,10,3,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4764,Rex Predovic,1,merrill@haley.test,67,4,18,2,50,familiar,4,f,casado,médio,3,20,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4765,Rickie Olson,1,cyril@treutel-lynch.test,11,55,17,2,191,individual,3,f,solteiro,alto,10,0,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4766,Mrs. Elia Hermiston,1,booker.hoppe@weimann-kuhn.test,49,69,1,2,69,individual,1,f,solteiro,alto,6,2,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4767,Vance Price,1,jammie_gulgowski@stamm.example,44,3,19,8,182,individual,5,t,solteiro,baixo,10,2,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4768,Arlyne Ebert DVM,1,makeda@shanahan.example,63,38,22,3,303,familiar,7,t,divorciado,médio,7,15,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4769,Donnell Lemke,1,ferdinand.parisian@ortiz.example,71,43,10,0,31,familiar,6,f,casado,médio,10,2,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4770,Donn Gulgowski,1,roseann.mccullough@von.example,9,5,24,8,258,familiar,1,f,divorciado,médio,5,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4771,Jared Huel,1,sharee_pfannerstill@casper.test,19,36,19,5,187,familiar,5,t,casado,alto,0,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4772,Gov. Stanley Bins,1,bud.willms@cummerata.test,19,8,10,4,274,familiar,3,t,solteiro,médio,3,9,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4773,Edwina Towne PhD,1,nydia_gottlieb@lebsack.example,21,24,18,8,169,familiar,7,t,solteiro,alto,0,0,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4774,Eulalia Doyle,1,annamaria@ratke.test,18,33,22,5,155,individual,1,t,casado,baixo,5,4,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4775,Horace Bernier,1,mike@wintheiser-rutherford.test,3,13,31,6,490,individual,1,f,solteiro,médio,1,4,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4776,Nedra McDermott,1,ranae.jakubowski@brown.test,41,34,37,8,343,individual,7,t,casado,médio,3,1,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4777,Aura McCullough PhD,1,lita@yost-fritsch.test,85,40,12,4,234,individual,6,t,solteiro,alto,6,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4778,Abram Lowe,1,shon@kuhn.test,69,74,35,8,278,individual,2,f,divorciado,alto,9,8,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4779,Travis Konopelski,1,yong_spinka@auer.test,57,62,9,4,257,individual,2,f,solteiro,baixo,8,9,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4780,Hosea Baumbach,1,dannie_heller@johnston-okeefe.example,52,25,13,7,273,individual,2,f,casado,médio,10,4,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4781,Lizbeth Witting,1,ward.schimmel@farrell-fahey.test,59,25,26,4,109,familiar,5,f,solteiro,baixo,0,14,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4782,Rev. Kermit Wolff,1,theo.kreiger@leffler.example,63,14,12,8,123,familiar,1,t,casado,baixo,6,5,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4783,Ezekiel Friesen,1,gisela@schroeder.test,41,34,16,2,86,familiar,6,f,casado,alto,7,11,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4784,Muriel Walsh,1,rod@prosacco.example,31,10,15,0,412,familiar,4,f,divorciado,baixo,8,2,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4785,Dexter Cole,1,paris@johnston-mann.test,82,44,10,4,482,individual,3,t,solteiro,baixo,8,4,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4786,Crista Waelchi,1,fritz@okon-schamberger.example,67,40,31,6,388,familiar,2,t,solteiro,alto,7,7,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4787,Aurea Ziemann IV,1,romeo_daniel@keebler-block.example,36,2,11,3,439,familiar,6,f,casado,baixo,6,9,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4788,Numbers Orn,1,myrtis_goodwin@bogan-fahey.example,35,41,36,7,398,individual,4,f,casado,alto,10,9,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4789,Salley Luettgen,1,lucio@dickens-quitzon.example,36,47,33,8,57,familiar,4,t,divorciado,baixo,9,0,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4790,Rayford Dickens,1,analisa.goyette@becker.test,18,65,34,1,228,individual,2,t,casado,médio,3,9,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4791,Isaac Schumm,1,wesley@deckow.example,2,53,14,6,231,individual,1,f,solteiro,alto,4,8,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4792,Ahmad Ritchie,1,dong@barton-nolan.example,61,18,2,6,297,familiar,1,f,divorciado,alto,1,7,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4793,Mirella Bernhard,1,ronald.rodriguez@grady.example,35,34,8,8,426,familiar,3,t,solteiro,baixo,7,5,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4794,Scottie Welch,1,justin@treutel-hoppe.example,74,49,3,8,229,familiar,2,f,divorciado,baixo,2,14,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4795,The Hon. Carroll Kemmer,1,mary_schaden@collier.test,55,53,31,4,147,familiar,3,t,solteiro,baixo,3,19,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4796,Prof. Ivory Nienow,1,annamae_morissette@dickens.example,25,72,33,3,311,familiar,3,f,solteiro,médio,3,7,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4797,Johnathon Beier,1,karina@kris-wyman.test,41,54,9,3,247,familiar,3,f,casado,baixo,8,9,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4798,Dorcas Mills CPA,1,karrie@zemlak.test,71,12,32,5,205,familiar,7,t,solteiro,baixo,2,11,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4799,Cami Jones,1,armando@hammes-macejkovic.example,59,1,6,2,151,individual,7,f,divorciado,baixo,4,0,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4800,Louis Nitzsche,1,sharika@leannon.test,82,60,21,0,418,individual,6,f,divorciado,alto,6,3,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4801,Marshall Smith,1,floyd@nader.example,22,37,9,4,42,familiar,3,t,divorciado,alto,10,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4802,Maurice Cremin,1,carter.swaniawski@bogisich-upton.example,65,29,35,8,18,familiar,1,t,solteiro,médio,7,3,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4803,Sen. Anthony Keeling,1,jeffrey_yundt@schoen-yost.test,39,46,32,3,282,individual,7,t,casado,médio,3,0,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4804,Helaine Reichel,1,patty_willms@thiel.test,79,28,9,9,426,familiar,5,f,solteiro,baixo,3,3,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4805,Prof. Johnie Cartwright,1,hyman@dicki.example,42,22,27,9,235,individual,2,t,casado,baixo,2,0,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4806,Jesus Abernathy,1,tova_streich@flatley-stoltenberg.example,1,36,34,8,442,familiar,7,f,divorciado,baixo,1,13,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4807,Humberto Quitzon,1,king@keeling.example,66,11,16,8,353,familiar,1,f,solteiro,baixo,5,3,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4808,Julio Rosenbaum,1,yvone@hilll-ohara.test,56,61,37,2,27,individual,3,f,solteiro,baixo,4,20,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4809,Juliann Rice,1,fernande_murphy@feest.test,84,61,12,5,354,familiar,2,f,divorciado,alto,2,15,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4810,Lanell Berge,1,stefani.glover@sipes-larkin.test,82,43,11,0,83,individual,5,t,divorciado,alto,4,2,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4811,Sen. Fletcher Dicki,1,korey@beatty.test,44,31,1,1,477,familiar,3,t,casado,alto,10,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4812,Gov. Robbie Gusikowski,1,tequila@jaskolski.test,39,71,12,1,487,familiar,2,f,casado,médio,5,1,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4813,Reita Steuber V,1,ramiro@pfannerstill.example,44,69,20,6,298,individual,1,t,divorciado,alto,7,9,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4814,Chuck Batz,1,ray@fisher.example,79,23,1,1,99,familiar,1,f,divorciado,médio,10,5,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4815,Jayna Reynolds,1,nelda@feest-mccullough.example,26,70,4,0,32,familiar,3,f,divorciado,alto,10,3,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4816,Houston Herman DVM,1,quinn_oconner@hills.example,3,63,4,5,104,familiar,7,t,casado,baixo,8,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4817,Sydney Renner Esq.,1,rodrigo_hansen@bruen.test,69,35,27,9,39,individual,7,t,casado,médio,0,1,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4818,Caren Lubowitz DVM,1,joel@conn.test,85,15,35,8,361,individual,2,t,solteiro,médio,3,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4819,Craig Osinski,1,temeka_feeney@trantow-paucek.test,31,61,35,4,109,individual,5,f,casado,médio,4,4,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4820,Estefana Spencer,1,demarcus@davis.example,87,8,7,0,33,familiar,4,t,solteiro,alto,8,8,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4821,William Heathcote,1,han@johnston.test,73,56,32,7,233,individual,6,f,solteiro,alto,3,15,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4822,Darron Bartoletti,1,margo_skiles@jakubowski.test,69,36,6,9,340,familiar,7,t,casado,baixo,0,9,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4823,Vernon Orn,1,mayra_adams@kunze.test,32,52,11,4,352,familiar,2,f,divorciado,médio,2,7,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4824,Nona Lockman,1,domingo@toy-schultz.test,14,55,20,5,477,individual,1,t,divorciado,alto,8,0,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4825,Hugo Willms,1,debroah_welch@bailey.example,79,32,14,6,368,individual,2,f,casado,alto,6,0,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4826,Mr. Frankie Weimann,1,oretha.prosacco@rowe.example,86,66,7,6,303,familiar,3,f,casado,alto,10,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4827,Laverne Sporer,1,samuel@kautzer-ankunding.test,32,41,11,6,201,individual,2,t,divorciado,baixo,10,9,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4828,Joetta Waelchi,1,chung@kerluke-west.test,36,22,18,6,107,individual,7,f,solteiro,médio,0,4,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4829,Gov. Tracy Murphy,1,marin@abbott.test,57,29,21,3,325,familiar,2,t,solteiro,alto,6,5,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4830,Clarence Wilkinson,1,wilbert_turner@legros.example,8,1,17,3,440,familiar,6,f,casado,médio,1,7,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4831,Edmund Blanda DVM,1,joshua@jerde.example,29,27,33,5,22,individual,1,t,divorciado,médio,4,7,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4832,Henry Mayert,1,lamar@heathcote-heathcote.test,54,1,16,0,379,individual,4,t,divorciado,alto,9,7,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4833,Louie Goyette,1,alvin@mckenzie.test,87,2,22,2,42,familiar,3,t,casado,médio,3,1,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4834,Lani Crooks JD,1,craig_powlowski@schultz.example,32,23,18,1,281,individual,5,f,divorciado,médio,7,4,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4835,Daniel Stehr,1,al@white.test,1,36,23,3,435,individual,2,t,casado,médio,9,3,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4836,Shanti Nitzsche,1,guillermo@leffler.test,35,68,21,1,221,familiar,3,t,divorciado,baixo,3,5,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4837,Alvaro Howell,1,angelo@mueller.test,32,24,12,6,361,familiar,3,t,divorciado,baixo,5,1,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4838,Tabatha Witting,1,rigoberto@jakubowski.example,50,42,8,8,170,familiar,3,t,divorciado,médio,5,7,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4839,The Hon. Marcelo Paucek,1,lance_runolfsdottir@kerluke-wilderman.example,48,60,35,2,209,individual,3,t,solteiro,alto,1,10,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4840,Penni Spencer,1,julian.harris@boyer.test,47,31,33,2,220,familiar,3,f,casado,baixo,1,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4841,Rep. Sherman Wunsch,1,magdalen_sipes@welch.example,74,62,11,9,135,familiar,1,f,divorciado,alto,8,11,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4842,Msgr. Lon Russel,1,edmund_zulauf@funk-dietrich.test,77,40,37,8,217,individual,7,f,casado,médio,4,1,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4843,Bettye Morar IV,1,michale_bechtelar@schmidt-cummings.example,30,73,16,4,131,individual,1,t,casado,baixo,6,5,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4844,Lesley Jerde,1,jolanda@collier.example,78,53,37,4,184,familiar,4,f,casado,alto,8,17,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4845,Lon Muller,1,pete.jakubowski@gottlieb.test,30,53,2,7,197,individual,2,t,divorciado,médio,3,8,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4846,Delora Mante V,1,ela.powlowski@vandervort.test,45,47,10,2,495,individual,3,f,divorciado,médio,0,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4847,Adriana Goyette Sr.,1,dannie_dietrich@romaguera-schroeder.example,7,41,31,6,450,familiar,7,t,divorciado,baixo,10,5,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4848,Sydney Bartell,1,lynna@beer.test,18,12,11,6,27,individual,1,f,divorciado,médio,10,7,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4849,Pearl Kutch,1,gwyneth@emard.example,16,28,19,8,449,individual,2,t,divorciado,médio,0,2,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4850,Joaquin Cremin,1,georgeanna.sipes@krajcik-zieme.example,65,58,36,7,255,individual,7,t,solteiro,médio,3,2,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4851,Julius Altenwerth,1,iliana@gleason.test,11,29,22,7,169,individual,4,f,solteiro,alto,4,5,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4852,Ronald Nitzsche,1,roscoe@wilkinson.example,9,6,33,3,37,familiar,1,f,solteiro,médio,6,7,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4853,Catherina Reichert,1,angelic@lockman.test,23,5,8,3,21,individual,4,t,solteiro,alto,6,2,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4854,Buena Murray I,1,jamar@jaskolski.test,3,64,10,1,223,individual,2,t,casado,médio,0,9,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4855,Jewell Rempel,1,robby.hoppe@lang-dach.test,21,61,2,4,360,individual,3,t,divorciado,médio,7,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4856,Jeremiah Ankunding,1,mohammad@mosciski.example,45,23,10,5,101,individual,6,f,casado,médio,2,8,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4857,Roberto Lueilwitz,1,reiko_feest@hauck-beier.test,53,3,21,2,248,familiar,1,t,casado,baixo,4,7,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4858,Cameron Medhurst,1,dena@sipes.example,16,63,33,4,455,individual,5,t,solteiro,baixo,3,9,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4859,Dede Nicolas,1,ezra@gleason.example,85,16,18,1,455,individual,1,t,casado,baixo,1,5,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4860,Sally Hoppe,1,terrell_lang@bergstrom-tromp.test,49,39,33,0,470,familiar,4,t,divorciado,baixo,8,2,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4861,Kathie Weimann,1,danial@goodwin.example,11,27,1,3,71,individual,7,f,solteiro,alto,0,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4862,Dewitt Collins,1,zona@renner-metz.example,69,14,2,5,387,familiar,7,f,solteiro,alto,8,0,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
4863,Hobert Predovic,1,herb.littel@jaskolski.test,34,50,4,7,47,individual,5,f,solteiro,alto,6,1,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC
