id_x,name,team_id,email,tempo_de_assinatura,historico_de_presenca_nos_jogos,historico_de_socio,numero_de_desistencias_no_periodo,historico_de_preco_nos_planos,tipo_de_plano,quantos_membros,planos_com_ingresso_incluso,estado_civil,risco_de_churn,feedback_sobre_servicos,frequencia_de_compra_de_produtos,created_at_x,updated_at_x,id_y,number,cvc,exp_month,exp_year,customer_id,card_status,stripe_id,created_at_y,updated_at_y
4775,Horace Bernier,1,mike@wintheiser-rutherford.test,3,13,31,6,490,individual,1,f,solteiro,médio,1,4,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4775,5200828282828210,575,3,2025,4775,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4776,Nedra McDermott,1,ranae.jakubowski@brown.test,41,34,37,8,343,individual,7,t,casado,médio,3,1,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4776,5105105105105100,745,8,2030,4776,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4777,Aura McCullough PhD,1,lita@yost-fritsch.test,85,40,12,4,234,individual,6,t,solteiro,alto,6,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4777,4242424242424242,993,10,2025,4777,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4778,Abram Lowe,1,shon@kuhn.test,69,74,35,8,278,individual,2,f,divorciado,alto,9,8,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4778,4000056655699556,814,4,2039,4778,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4779,Travis Konopelski,1,yong_spinka@auer.test,57,62,9,4,257,individual,2,f,solteiro,baixo,8,9,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4779,5555555555554444,971,1,2033,4779,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4780,Hosea Baumbach,1,dannie_heller@johnston-okeefe.example,52,25,13,7,273,individual,2,f,casado,médio,10,4,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4780,2223003122003222,454,10,2035,4780,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4781,Lizbeth Witting,1,ward.schimmel@farrell-fahey.test,59,25,26,4,109,familiar,5,f,solteiro,baixo,0,14,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4781,5200828282828210,116,7,2025,4781,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4782,Rev. Kermit Wolff,1,theo.kreiger@leffler.example,63,14,12,8,123,familiar,1,t,casado,baixo,6,5,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4782,5105105105105100,178,3,2038,4782,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4783,Ezekiel Friesen,1,gisela@schroeder.test,41,34,16,2,86,familiar,6,f,casado,alto,7,11,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4783,4242424242424242,854,10,2036,4783,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4784,Muriel Walsh,1,rod@prosacco.example,31,10,15,0,412,familiar,4,f,divorciado,baixo,8,2,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4784,4000056655699556,435,2,2025,4784,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4785,Dexter Cole,1,paris@johnston-mann.test,82,44,10,4,482,individual,3,t,solteiro,baixo,8,4,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4785,5555555555554444,979,10,2025,4785,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4786,Crista Waelchi,1,fritz@okon-schamberger.example,67,40,31,6,388,familiar,2,t,solteiro,alto,7,7,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4786,2223003122003222,610,9,2038,4786,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4787,Aurea Ziemann IV,1,romeo_daniel@keebler-block.example,36,2,11,3,439,familiar,6,f,casado,baixo,6,9,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4787,5200828282828210,823,4,2037,4787,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4788,Numbers Orn,1,myrtis_goodwin@bogan-fahey.example,35,41,36,7,398,individual,4,f,casado,alto,10,9,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4788,5105105105105100,442,11,2026,4788,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4789,Salley Luettgen,1,lucio@dickens-quitzon.example,36,47,33,8,57,familiar,4,t,divorciado,baixo,9,0,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4789,4242424242424242,308,2,2029,4789,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4790,Rayford Dickens,1,analisa.goyette@becker.test,18,65,34,1,228,individual,2,t,casado,médio,3,9,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4790,4000056655699556,718,9,2031,4790,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4791,Isaac Schumm,1,wesley@deckow.example,2,53,14,6,231,individual,1,f,solteiro,alto,4,8,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4791,5555555555554444,446,4,2036,4791,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4792,Ahmad Ritchie,1,dong@barton-nolan.example,61,18,2,6,297,familiar,1,f,divorciado,alto,1,7,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4792,2223003122003222,374,3,2031,4792,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4793,Mirella Bernhard,1,ronald.rodriguez@grady.example,35,34,8,8,426,familiar,3,t,solteiro,baixo,7,5,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4793,5200828282828210,181,8,2031,4793,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4794,Scottie Welch,1,justin@treutel-hoppe.example,74,49,3,8,229,familiar,2,f,divorciado,baixo,2,14,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4794,5105105105105100,708,5,2033,4794,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4795,The Hon. Carroll Kemmer,1,mary_schaden@collier.test,55,53,31,4,147,familiar,3,t,solteiro,baixo,3,19,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4795,4242424242424242,486,5,2031,4795,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4796,Prof. Ivory Nienow,1,annamae_morissette@dickens.example,25,72,33,3,311,familiar,3,f,solteiro,médio,3,7,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4796,4000056655699556,827,7,2034,4796,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4797,Johnathon Beier,1,karina@kris-wyman.test,41,54,9,3,247,familiar,3,f,casado,baixo,8,9,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4797,5555555555554444,428,5,2031,4797,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4798,Dorcas Mills CPA,1,karrie@zemlak.test,71,12,32,5,205,familiar,7,t,solteiro,baixo,2,11,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4798,2223003122003222,118,1,2038,4798,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4799,Cami Jones,1,armando@hammes-macejkovic.example,59,1,6,2,151,individual,7,f,divorciado,baixo,4,0,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4799,5200828282828210,522,2,2029,4799,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4800,Louis Nitzsche,1,sharika@leannon.test,82,60,21,0,418,individual,6,f,divorciado,alto,6,3,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4800,5105105105105100,161,2,2035,4800,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4801,Marshall Smith,1,floyd@nader.example,22,37,9,4,42,familiar,3,t,divorciado,alto,10,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4801,4242424242424242,795,3,2032,4801,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4802,Maurice Cremin,1,carter.swaniawski@bogisich-upton.example,65,29,35,8,18,familiar,1,t,solteiro,médio,7,3,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4802,4000056655699556,575,10,2028,4802,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4803,Sen. Anthony Keeling,1,jeffrey_yundt@schoen-yost.test,39,46,32,3,282,individual,7,t,casado,médio,3,0,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4803,5555555555554444,629,7,2032,4803,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4804,Helaine Reichel,1,patty_willms@thiel.test,79,28,9,9,426,familiar,5,f,solteiro,baixo,3,3,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4804,2223003122003222,328,3,2025,4804,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4805,Prof. Johnie Cartwright,1,hyman@dicki.example,42,22,27,9,235,individual,2,t,casado,baixo,2,0,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4805,5200828282828210,251,10,2039,4805,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4806,Jesus Abernathy,1,tova_streich@flatley-stoltenberg.example,1,36,34,8,442,familiar,7,f,divorciado,baixo,1,13,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4806,5105105105105100,319,11,2039,4806,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4807,Humberto Quitzon,1,king@keeling.example,66,11,16,8,353,familiar,1,f,solteiro,baixo,5,3,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4807,4242424242424242,169,1,2034,4807,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4808,Julio Rosenbaum,1,yvone@hilll-ohara.test,56,61,37,2,27,individual,3,f,solteiro,baixo,4,20,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4808,4000056655699556,541,1,2028,4808,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4809,Juliann Rice,1,fernande_murphy@feest.test,84,61,12,5,354,familiar,2,f,divorciado,alto,2,15,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4809,5555555555554444,226,7,2033,4809,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4810,Lanell Berge,1,stefani.glover@sipes-larkin.test,82,43,11,0,83,individual,5,t,divorciado,alto,4,2,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4810,2223003122003222,548,11,2037,4810,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4811,Sen. Fletcher Dicki,1,korey@beatty.test,44,31,1,1,477,familiar,3,t,casado,alto,10,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4811,5200828282828210,136,1,2030,4811,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4812,Gov. Robbie Gusikowski,1,tequila@jaskolski.test,39,71,12,1,487,familiar,2,f,casado,médio,5,1,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4812,5105105105105100,935,2,2032,4812,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4813,Reita Steuber V,1,ramiro@pfannerstill.example,44,69,20,6,298,individual,1,t,divorciado,alto,7,9,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4813,4242424242424242,308,4,2035,4813,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4814,Chuck Batz,1,ray@fisher.example,79,23,1,1,99,familiar,1,f,divorciado,médio,10,5,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4814,4000056655699556,172,9,2034,4814,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4815,Jayna Reynolds,1,nelda@feest-mccullough.example,26,70,4,0,32,familiar,3,f,divorciado,alto,10,3,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4815,5555555555554444,188,4,2033,4815,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4816,Houston Herman DVM,1,quinn_oconner@hills.example,3,63,4,5,104,familiar,7,t,casado,baixo,8,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4816,2223003122003222,973,5,2025,4816,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4817,Sydney Renner Esq.,1,rodrigo_hansen@bruen.test,69,35,27,9,39,individual,7,t,casado,médio,0,1,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4817,5200828282828210,635,8,2033,4817,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4818,Caren Lubowitz DVM,1,joel@conn.test,85,15,35,8,361,individual,2,t,solteiro,médio,3,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4818,5105105105105100,954,11,2027,4818,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4819,Craig Osinski,1,temeka_feeney@trantow-paucek.test,31,61,35,4,109,individual,5,f,casado,médio,4,4,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4819,4242424242424242,214,11,2032,4819,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4820,Estefana Spencer,1,demarcus@davis.example,87,8,7,0,33,familiar,4,t,solteiro,alto,8,8,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4820,4000056655699556,293,2,2026,4820,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4821,William Heathcote,1,han@johnston.test,73,56,32,7,233,individual,6,f,solteiro,alto,3,15,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4821,5555555555554444,410,6,2029,4821,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4822,Darron Bartoletti,1,margo_skiles@jakubowski.test,69,36,6,9,340,familiar,7,t,casado,baixo,0,9,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4822,2223003122003222,717,7,2038,4822,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4823,Vernon Orn,1,mayra_adams@kunze.test,32,52,11,4,352,familiar,2,f,divorciado,médio,2,7,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4823,5200828282828210,730,9,2026,4823,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4824,Nona Lockman,1,domingo@toy-schultz.test,14,55,20,5,477,individual,1,t,divorciado,alto,8,0,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4824,5105105105105100,803,1,2039,4824,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4825,Hugo Willms,1,debroah_welch@bailey.example,79,32,14,6,368,individual,2,f,casado,alto,6,0,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4825,4242424242424242,760,9,2033,4825,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4826,Mr. Frankie Weimann,1,oretha.prosacco@rowe.example,86,66,7,6,303,familiar,3,f,casado,alto,10,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4826,4000056655699556,105,8,2033,4826,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4827,Laverne Sporer,1,samuel@kautzer-ankunding.test,32,41,11,6,201,individual,2,t,divorciado,baixo,10,9,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4827,5555555555554444,479,5,2027,4827,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4828,Joetta Waelchi,1,chung@kerluke-west.test,36,22,18,6,107,individual,7,f,solteiro,médio,0,4,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4828,2223003122003222,279,2,2032,4828,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4829,Gov. Tracy Murphy,1,marin@abbott.test,57,29,21,3,325,familiar,2,t,solteiro,alto,6,5,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4829,5200828282828210,423,2,2035,4829,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4830,Clarence Wilkinson,1,wilbert_turner@legros.example,8,1,17,3,440,familiar,6,f,casado,médio,1,7,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4830,5105105105105100,959,8,2030,4830,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4831,Edmund Blanda DVM,1,joshua@jerde.example,29,27,33,5,22,individual,1,t,divorciado,médio,4,7,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4831,4242424242424242,905,4,2032,4831,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4832,Henry Mayert,1,lamar@heathcote-heathcote.test,54,1,16,0,379,individual,4,t,divorciado,alto,9,7,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4832,4000056655699556,932,4,2037,4832,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4833,Louie Goyette,1,alvin@mckenzie.test,87,2,22,2,42,familiar,3,t,casado,médio,3,1,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4833,5555555555554444,970,2,2029,4833,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4834,Lani Crooks JD,1,craig_powlowski@schultz.example,32,23,18,1,281,individual,5,f,divorciado,médio,7,4,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4834,2223003122003222,470,5,2025,4834,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4835,Daniel Stehr,1,al@white.test,1,36,23,3,435,individual,2,t,casado,médio,9,3,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4835,5200828282828210,313,11,2038,4835,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4836,Shanti Nitzsche,1,guillermo@leffler.test,35,68,21,1,221,familiar,3,t,divorciado,baixo,3,5,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4836,5105105105105100,236,1,2037,4836,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4837,Alvaro Howell,1,angelo@mueller.test,32,24,12,6,361,familiar,3,t,divorciado,baixo,5,1,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4837,4242424242424242,702,6,2028,4837,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4838,Tabatha Witting,1,rigoberto@jakubowski.example,50,42,8,8,170,familiar,3,t,divorciado,médio,5,7,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4838,4000056655699556,111,11,2036,4838,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4839,The Hon. Marcelo Paucek,1,lance_runolfsdottir@kerluke-wilderman.example,48,60,35,2,209,individual,3,t,solteiro,alto,1,10,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4839,5555555555554444,806,5,2033,4839,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4840,Penni Spencer,1,julian.harris@boyer.test,47,31,33,2,220,familiar,3,f,casado,baixo,1,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4840,2223003122003222,342,6,2032,4840,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4841,Rep. Sherman Wunsch,1,magdalen_sipes@welch.example,74,62,11,9,135,familiar,1,f,divorciado,alto,8,11,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4841,5200828282828210,757,6,2035,4841,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4842,Msgr. Lon Russel,1,edmund_zulauf@funk-dietrich.test,77,40,37,8,217,individual,7,f,casado,médio,4,1,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4842,5105105105105100,870,1,2037,4842,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4843,Bettye Morar IV,1,michale_bechtelar@schmidt-cummings.example,30,73,16,4,131,individual,1,t,casado,baixo,6,5,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4843,4242424242424242,300,4,2031,4843,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4844,Lesley Jerde,1,jolanda@collier.example,78,53,37,4,184,familiar,4,f,casado,alto,8,17,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4844,4000056655699556,593,7,2038,4844,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4845,Lon Muller,1,pete.jakubowski@gottlieb.test,30,53,2,7,197,individual,2,t,divorciado,médio,3,8,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4845,5555555555554444,817,3,2028,4845,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4846,Delora Mante V,1,ela.powlowski@vandervort.test,45,47,10,2,495,individual,3,f,divorciado,médio,0,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4846,2223003122003222,701,6,2033,4846,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4847,Adriana Goyette Sr.,1,dannie_dietrich@romaguera-schroeder.example,7,41,31,6,450,familiar,7,t,divorciado,baixo,10,5,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4847,5200828282828210,371,6,2033,4847,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4848,Sydney Bartell,1,lynna@beer.test,18,12,11,6,27,individual,1,f,divorciado,médio,10,7,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4848,5105105105105100,993,1,2033,4848,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4849,Pearl Kutch,1,gwyneth@emard.example,16,28,19,8,449,individual,2,t,divorciado,médio,0,2,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4849,4242424242424242,586,7,2039,4849,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4850,Joaquin Cremin,1,georgeanna.sipes@krajcik-zieme.example,65,58,36,7,255,individual,7,t,solteiro,médio,3,2,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4850,4000056655699556,681,9,2033,4850,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4851,Julius Altenwerth,1,iliana@gleason.test,11,29,22,7,169,individual,4,f,solteiro,alto,4,5,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4851,5555555555554444,804,9,2027,4851,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4852,Ronald Nitzsche,1,roscoe@wilkinson.example,9,6,33,3,37,familiar,1,f,solteiro,médio,6,7,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4852,2223003122003222,216,5,2030,4852,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4853,Catherina Reichert,1,angelic@lockman.test,23,5,8,3,21,individual,4,t,solteiro,alto,6,2,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4853,5200828282828210,747,3,2034,4853,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4854,Buena Murray I,1,jamar@jaskolski.test,3,64,10,1,223,individual,2,t,casado,médio,0,9,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4854,5105105105105100,668,4,2029,4854,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4855,Jewell Rempel,1,robby.hoppe@lang-dach.test,21,61,2,4,360,individual,3,t,divorciado,médio,7,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4855,4242424242424242,867,11,2028,4855,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4856,Jeremiah Ankunding,1,mohammad@mosciski.example,45,23,10,5,101,individual,6,f,casado,médio,2,8,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4856,4000056655699556,555,7,2028,4856,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4857,Roberto Lueilwitz,1,reiko_feest@hauck-beier.test,53,3,21,2,248,familiar,1,t,casado,baixo,4,7,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4857,5555555555554444,748,1,2037,4857,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4858,Cameron Medhurst,1,dena@sipes.example,16,63,33,4,455,individual,5,t,solteiro,baixo,3,9,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4858,2223003122003222,517,4,2033,4858,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4859,Dede Nicolas,1,ezra@gleason.example,85,16,18,1,455,individual,1,t,casado,baixo,1,5,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4859,5200828282828210,473,6,2039,4859,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4860,Sally Hoppe,1,terrell_lang@bergstrom-tromp.test,49,39,33,0,470,familiar,4,t,divorciado,baixo,8,2,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4860,5105105105105100,389,4,2039,4860,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4861,Kathie Weimann,1,danial@goodwin.example,11,27,1,3,71,individual,7,f,solteiro,alto,0,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4861,4242424242424242,639,10,2039,4861,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4862,Dewitt Collins,1,zona@renner-metz.example,69,14,2,5,387,familiar,7,f,solteiro,alto,8,0,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4862,4000056655699556,535,9,2034,4862,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4863,Hobert Predovic,1,herb.littel@jaskolski.test,34,50,4,7,47,individual,5,f,solteiro,alto,6,1,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4863,5555555555554444,982,7,2027,4863,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4864,Brigida Corwin DO,1,floyd.krajcik@ohara-block.test,26,51,34,1,62,individual,5,t,solteiro,médio,8,19,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4864,2223003122003222,656,4,2027,4864,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4865,Janessa Bernhard,1,brittani.hartmann@west-yundt.example,38,6,25,8,427,individual,5,f,solteiro,médio,9,2,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4865,5200828282828210,172,11,2031,4865,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4866,Anton Brakus,1,lorenzo@waters-abernathy.example,71,27,0,6,90,individual,2,t,solteiro,alto,1,8,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4866,5105105105105100,719,4,2037,4866,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
4867,Bethany Schiller,1,jacquelynn@mueller.test,42,9,15,8,170,familiar,3,f,divorciado,baixo,5,6,2024-02-16 20:59:44 UTC,2024-02-16 20:59:44 UTC,4867,4242424242424242,212,10,2035,4867,,,2024-02-16 21:00:03 UTC,2024-02-16 21:00:03 UTC
